ID;Jour;Heure;Mode;Direction;Frequence;Motif_deplacement;Motif_dep_commentaires;Raison_plus_direct_plus_pratique;Raison_plus_agreable;Raison_moins_voiture;Raison_habitude;Raison_autre;Raison_autre_commentaire_libre;Sentiment_securite;Perception_risque_collision_pietons_cyclistes;Confort_rarement_gene_autres_usagers;Confort_lisibilite_positionnement;Perception_tensions;Cohabitation_agreable;Explication_ressenti_raison_1;Explication_ressenti_raison_2;Explication_ressenti_raison_3;Explication_ressenti_raison_4;Explication_ressenti_raison_5;Situations_evitement_axe;Evitement_quand;Evitement_pourquoi;Usagers_genants_cyclistes;Usagers_genants_livreurs_velo;Usagers_genants_pietons;Usagers_genants_trottinettes;Usagers_genants_voitures;Usagers_genants_camionnettes;Usagers_genants_autres;Usagers_genants_autres_commentaire_libre;Qualificatif_1;Qualificatif_2;Qualificatif_3;Genre;Age
P247;03/05/2025;08:35:00;pietons;vers gallia;moins souvent;activites/loisirs;NA;oui;null;null;null;null;NA;plutot pas d'accord;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;plutot d'accord;pas du tout d'accord;comportement -;conflits/tensions/peur;comportement derangeant cyclistes;NA;NA;oui;tout le temps;NA;oui;oui;oui;oui;null;null;oui;electrique;desagreable;dangereux;regrettable;femme;NA
P248;03/05/2025;08:40:00;pietons;vers gallia;tous les jours;travail/etudes;NA;oui;null;null;null;null;NA;plutot d'accord;plutot d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;NA;NA;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;submerge;NA;NA;femme;NA
P249;03/05/2025;08:40:00;pietons;vers corbeau;tous les jours;promenade;NA;null;oui;null;null;null;NA;sans reponse;sans reponse;tout a fait d'accord;plutot pas d'accord;tout a fait d'accord;pas du tout d'accord;comportement -;comportement derangeant cyclistes;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;mal foutu;NA;NA;femme;NA
P250;03/05/2025;08:40:00;pietons;vers corbeau;tous les jours;activites/loisirs;NA;oui;null;null;null;null;NA;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;comportement -;vitesse cyclistes;probleme avec les vehicule electrique (trotinettes,velos);NA;NA;oui;le matin;trop frequente;null;oui;null;oui;null;null;null;NA;anxieux;jolie;vigilant;homme;NA
P251;03/05/2025;08:50:00;pietons;sans reponse;moins souvent;activites/loisirs;NA;oui;null;null;null;null;NA;plutot d'accord;plutot d'accord;plutot pas d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;comportement -;comportement derangeant cyclistes;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;sympathique;agreable;NA;homme;NA
P252;03/05/2025;08:50:00;pietons;vers gallia;tous les jours;activites/loisirs;NA;oui;null;null;null;null;NA;tout a fait d'accord;tout a fait d'accord;plutot pas d'accord;tout a fait d'accord;plutot pas d'accord;tout a fait d'accord;NA;NA;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;NA;NA;homme;NA
P253;03/05/2025;08:50:00;pietons;vers corbeau;tous les jours;promenade;NA;null;oui;null;null;oui;travaux sur autre route;pas du tout d'accord;tout a fait d'accord;plutot d'accord;pas du tout d'accord;plutot pas d'accord;sans reponse;comportement -;vitesse cyclistes;probleme avec les voitures/camionnettes;vitesse livreurs a velo;NA;oui;NA;trop frequente;null;null;null;null;null;null;null;NA;flaner;risque percuter;NA;homme;NA
P254;03/05/2025;08:50:00;pietons;vers gallia;tous les jours;promenade;NA;oui;oui;null;oui;null;NA;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;comportement -;vitesse cyclistes;conflits/tensions/peur;absence de separation;NA;oui;quand il y a du monde;NA;oui;null;null;oui;null;null;null;NA;ras le bol;irrespect;NA;femme;NA
P255;03/05/2025;08:55:00;pietons;sans reponse;tous les jours;travail/etudes;NA;oui;null;null;null;null;NA;plutot d'accord;tout a fait d'accord;plutot pas d'accord;tout a fait d'accord;tout a fait d'accord;plutot pas d'accord;amenagement -;absence de separation;NA;NA;NA;oui;marche de Noël;trop frequente;null;null;null;null;null;null;null;NA;agreable;NA;NA;femme;NA
P256;03/05/2025;09:05:00;pietons;vers gallia;premiere fois;activites/loisirs;NA;null;oui;null;null;null;NA;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;plutot pas d'accord;pas du tout d'accord;tout a fait d'accord;comportement +;tout le monde se respecte;NA;NA;NA;non-concerne;NA;NA;null;null;null;null;null;null;null;NA;agreable;vert;decouverte;femme;NA
P257;03/05/2025;09:05:00;pietons;vers gallia;premiere fois;promenade;NA;null;oui;null;null;null;NA;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;plutot d'accord;comportement +;bon equilibre pietons cyclistes;tout le monde se respecte;NA;NA;non-concerne;NA;NA;null;null;null;null;null;null;null;NA;respect entre usagers;mobilites douces;calme;homme;NA
P258;03/05/2025;09:15:00;pietons;vers gallia;moins souvent;activites/loisirs;NA;null;oui;oui;null;null;NA;tout a fait d'accord;plutot d'accord;pas du tout d'accord;pas du tout d'accord;ne sait pas;plutot d'accord;comportement +;bon equilibre pietons cyclistes;manque de signaletique;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;vert;agreable;jolie vue;femme;NA
P259;03/05/2025;09:15:00;pietons;vers gallia;tous les jours;activites/loisirs;NA;null;oui;null;null;null;NA;plutot pas d'accord;tout a fait d'accord;plutot d'accord;plutot d'accord;plutot d'accord;plutot pas d'accord;comportement -;probleme avec les vehicule electrique (trotinettes,velos);comportement derangeant cyclistes;NA;NA;oui;NA;NA;null;null;null;null;null;null;null;NA;degrade;NA;NA;femme;NA
P260;03/05/2025;09:20:00;pietons;vers gallia;toutes les semaines;activites/loisirs;NA;oui;null;null;null;null;NA;tout a fait d'accord;plutot pas d'accord;plutot pas d'accord;tout a fait d'accord;pas du tout d'accord;plutot d'accord;comportement;espace assez large;probleme avec les voitures/camionnettes;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;attentif;NA;NA;homme;NA
P261;03/05/2025;09:20:00;pietons;vers gallia;toutes les semaines;activites/loisirs;NA;oui;null;null;null;null;NA;tout a fait d'accord;plutot d'accord;pas du tout d'accord;tout a fait d'accord;plutot d'accord;plutot d'accord;comportement -;comportement derangeant cyclistes;vitesse livreurs a velo;NA;NA;oui;samedi;trop frequente;oui;oui;oui;null;null;null;oui;flux en general;agreable;securite;charge;homme;NA
P262;03/05/2025;09:20:00;pietons;vers corbeau;tous les jours;promenade;NA;oui;null;null;oui;null;NA;plutot d'accord;pas du tout d'accord;plutot pas d'accord;tout a fait d'accord;pas du tout d'accord;tout a fait d'accord;comportement +;bon equilibre pietons cyclistes;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;calme;naturel;bon pour la sante;femme;NA
P263;03/05/2025;09:25:00;pietons;sans reponse;toutes les semaines;activites/loisirs;NA;oui;null;null;null;null;NA;tout a fait d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;plutot pas d'accord;plutot d'accord;amenagement -;espace assez large;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;NA;NA;homme;NA
P264;03/05/2025;09:25:00;pietons;vers gallia;tous les jours;travail/etudes;NA;null;null;null;oui;null;NA;plutot d'accord;plutot d'accord;plutot d'accord;tout a fait d'accord;plutot d'accord;plutot pas d'accord;amenagement -;obstacles amenagement (arbres, bancs…);touristes ne comprennent pas l'espace;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;encombre;agreable;NA;homme;NA
P265;03/05/2025;09:30:00;pietons;vers gallia;tous les jours;activites/loisirs;NA;oui;oui;null;null;null;NA;plutot d'accord;plutot pas d'accord;tout a fait d'accord;tout a fait d'accord;tout a fait d'accord;plutot pas d'accord;amenagement -;touristes ne comprennent pas l'espace;absence de separation;NA;NA;oui;NA;NA;null;null;null;null;null;null;null;NA;agreable;NA;NA;femme;NA
P266;03/05/2025;09:40:00;pietons;vers corbeau;premiere fois;promenade;NA;null;oui;null;null;null;NA;plutot pas d'accord;plutot d'accord;plutot d'accord;pas du tout d'accord;pas du tout d'accord;plutot pas d'accord;amenagement -;absence de separation;NA;NA;NA;non-concerne;NA;NA;null;null;null;null;null;null;null;NA;agreable;stressant;joli;femme;NA
P267;03/05/2025;09:40:00;pietons;vers corbeau;tous les jours;autre;ecole a proximite;null;null;null;oui;null;NA;plutot d'accord;plutot pas d'accord;pas du tout d'accord;plutot pas d'accord;tout a fait d'accord;pas du tout d'accord;comportement -;comportement derangeant cyclistes;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;beau;calme;insecurite;femme;NA
P268;03/05/2025;09:40:00;pietons;sans reponse;tous les jours;activites/loisirs;NA;null;oui;null;null;null;NA;plutot d'accord;plutot pas d'accord;plutot d'accord;plutot d'accord;plutot pas d'accord;plutot d'accord;NA;NA;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;corrsct;NA;NA;femme;NA
P269;03/05/2025;09:45:00;pietons;vers corbeau;tous les jours;promenade;NA;null;null;oui;null;null;NA;tout a fait d'accord;tout a fait d'accord;tout a fait d'accord;pas du tout d'accord;tout a fait d'accord;tout a fait d'accord;comportement -;comportement derangeant cyclistes;probleme avec les vehicule electrique (trotinettes,velos);NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;conflictuel;NA;homme;NA
P270;03/05/2025;09:45:00;pietons;sans reponse;tous les jours;promenade;NA;null;null;null;oui;null;NA;pas du tout d'accord;tout a fait d'accord;plutot pas d'accord;plutot pas d'accord;tout a fait d'accord;pas du tout d'accord;densite frequentation -;trop de monde en general;touristes ne comprennent pas l'espace;vitesse livreurs a velo;NA;oui;quand il y a du monde;NA;oui;oui;null;null;oui;oui;null;NA;insecurite;agressif;vigilant;homme;NA
P271;03/05/2025;09:45:00;pietons;vers corbeau;tous les jours;activites/loisirs;NA;oui;null;null;null;null;NA;tout a fait d'accord;tout a fait d'accord;plutot d'accord;plutot d'accord;ne sait pas;plutot d'accord;densite frequentation +;bon equilibre pietons cyclistes;NA;NA;NA;oui;quand il y a du monde;NA;oui;null;null;null;null;null;null;NA;mieux;NA;NA;femme;NA
P272;03/05/2025;09:50:00;pietons;vers corbeau;tous les jours;promenade;NA;null;oui;null;null;null;NA;plutot d'accord;tout a fait d'accord;plutot pas d'accord;tout a fait d'accord;plutot d'accord;plutot pas d'accord;comportement -;conflits/tensions/peur;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;NA;NA;femme;NA
P273;03/05/2025;09:55:00;pietons;sans reponse;premiere fois;promenade;NA;null;null;null;null;oui;par hasard;tout a fait d'accord;pas du tout d'accord;pas du tout d'accord;plutot pas d'accord;plutot d'accord;plutot d'accord;NA;NA;NA;NA;NA;non-concerne;NA;NA;null;null;null;null;null;null;null;NA;tranquille;joli;NA;homme;NA
P274;03/05/2025;10:00:00;pietons;vers gallia;tous les jours;travail/etudes;NA;oui;null;null;null;oui;commerce;plutot d'accord;pas du tout d'accord;pas du tout d'accord;pas du tout d'accord;plutot d'accord;plutot d'accord;amenagement -;trop de cyclistes;espace assez large;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;joli;pas insecurite;femme;NA
P275;03/05/2025;10:00:00;pietons;sans reponse;toutes les semaines;activites/loisirs;NA;null;oui;null;null;null;NA;plutot d'accord;tout a fait d'accord;pas du tout d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;comportement +;bon equilibre pietons cyclistes;amenagements bien adaptes;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;calme;buccolique;sympathique;homme;NA
P276;03/05/2025;10:05:00;pietons;vers corbeau;toutes les semaines;promenade;NA;oui;null;null;null;oui;salon de the;plutot d'accord;tout a fait d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;plutot pas d'accord;comportement -;trop de cyclistes;comportement derangeant cyclistes;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;spacieuse;manque d'animations;femme;NA
P277;03/05/2025;10:10:00;pietons;vers corbeau;tous les jours;activites/loisirs;NA;oui;null;null;oui;null;NA;tout a fait d'accord;plutot d'accord;pas du tout d'accord;tout a fait d'accord;plutot pas d'accord;plutot d'accord;comportement -;vitesse cyclistes;probleme avec les voitures/camionnettes;NA;NA;oui;NA;trop frequente;null;null;null;null;oui;null;null;NA;agreable;pratique;mefiant;homme;NA
P278;03/05/2025;10:20:00;pietons;vers gallia;moins souvent;activites/loisirs;NA;null;oui;oui;null;null;NA;plutot d'accord;plutot d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;densite frequentation -;trop de monde en general;NA;NA;NA;oui;quand il y a du monde;NA;null;oui;null;oui;oui;null;null;NA;beau;agreable;frequente;femme;NA
P279;03/05/2025;10:20:00;pietons;vers gallia;tous les jours;promenade;NA;null;oui;oui;null;null;NA;plutot pas d'accord;plutot d'accord;plutot d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;comportement -;vitesse livreurs a velo;probleme avec les vehicule electrique (trotinettes,velos);NA;NA;oui;NA;trop frequente;oui;oui;null;oui;null;null;null;NA;agreable;insecurite;plaisant;femme;NA
P280;03/05/2025;10:25:00;pietons;vers gallia;tous les jours;activites/loisirs;NA;null;oui;null;null;null;NA;plutot d'accord;pas du tout d'accord;plutot d'accord;tout a fait d'accord;tout a fait d'accord;pas du tout d'accord;comportement -;vitesse cyclistes;NA;NA;NA;oui;apres-midi;trop frequente;oui;oui;null;null;null;null;null;NA;insecurite;vitesse;incivilite;femme;NA
P281;03/05/2025;10:30:00;pietons;vers gallia;tous les jours;activites/loisirs;NA;null;oui;null;null;null;NA;plutot d'accord;tout a fait d'accord;pas du tout d'accord;tout a fait d'accord;plutot pas d'accord;plutot d'accord;comportement -;probleme avec les voitures/camionnettes;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;bien-être;mieux qu'avant;NA;homme;NA
P282;03/05/2025;10:30:00;pietons;vers gallia;toutes les semaines;travail/etudes;NA;oui;oui;null;null;null;NA;tout a fait d'accord;plutot d'accord;plutot d'accord;tout a fait d'accord;tout a fait d'accord;plutot pas d'accord;comportement -;aggresivite cyclistes;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;buccolique;esthetique;plaisant;homme;NA
P283;03/05/2025;10:30:00;pietons;vers corbeau;tous les jours;activites/loisirs;NA;oui;oui;null;oui;null;NA;plutot pas d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;tout a fait d'accord;plutot pas d'accord;NA;vitesse cyclistes;NA;NA;NA;non;NA;NA;oui;null;null;oui;null;null;null;NA;agreable;tendu;NA;femme;NA
P284;03/05/2025;10:38:00;pietons;vers corbeau;toutes les semaines;promenade;NA;null;oui;null;null;null;NA;tout a fait d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;plutot d'accord;comportement -;probleme avec les voitures/camionnettes;NA;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;confortable;detente;joie de vivre;homme;NA
P285;03/05/2025;10:40:00;pietons;vers corbeau;tous les jours;promenade;NA;null;oui;null;null;null;NA;plutot d'accord;plutot d'accord;plutot d'accord;plutot pas d'accord;plutot d'accord;plutot d'accord;comportement -;vitesse cyclistes;NA;NA;NA;non;NA;NA;oui;null;null;oui;null;null;null;NA;agreable;cafe;amelioration;femme;NA
P286;03/05/2025;10:45:00;pietons;vers corbeau;tous les jours;activites/loisirs;NA;oui;oui;oui;oui;null;NA;plutot d'accord;tout a fait d'accord;plutot d'accord;plutot d'accord;tout a fait d'accord;plutot d'accord;comportement -;vitesse cyclistes;NA;NA;NA;non;NA;NA;oui;null;null;oui;oui;null;null;NA;agreable;NA;NA;femme;NA
P287;03/05/2025;10:45:00;pietons;vers corbeau;toutes les semaines;promenade;NA;null;oui;oui;null;null;NA;tout a fait d'accord;tout a fait d'accord;plutot d'accord;tout a fait d'accord;tout a fait d'accord;plutot d'accord;comportement -;probleme avec les vehicule electrique (trotinettes,velos);comportement derangeant cyclistes;NA;NA;non;NA;NA;null;oui;null;oui;null;null;null;NA;tranquille;securisant;NA;femme;NA
P288;03/05/2025;10:45:00;pietons;vers corbeau;moins souvent;activites/loisirs;NA;null;oui;null;null;null;NA;tout a fait d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;comportement -;conflits/tensions/peur;vitesse cyclistes;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;agreable;joli;absence de voiture;femme;NA
P289;03/05/2025;11:00:00;pietons;vers corbeau;toutes les semaines;activites/loisirs;NA;oui;oui;null;null;oui;commerce;pas du tout d'accord;tout a fait d'accord;tout a fait d'accord;tout a fait d'accord;tout a fait d'accord;pas du tout d'accord;comportement -;aggresivite cyclistes;conflits/tensions/peur;probleme avec les vehicule electrique (trotinettes,velos);NA;non;NA;NA;null;null;null;null;null;null;null;NA;esthetique;stressant;innovant;femme;NA
P290;03/05/2025;11:00:00;pietons;vers gallia;tous les jours;activites/loisirs;NA;oui;oui;null;null;null;NA;plutot d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;plutot d'accord;comportement -;vitesse cyclistes;comportement derangeant cyclistes;NA;NA;non;NA;NA;oui;null;null;null;null;null;null;NA;agreable;NA;NA;femme;NA
P291;03/05/2025;11:00:00;pietons;vers corbeau;tous les jours;promenade;NA;null;oui;oui;null;null;NA;plutot d'accord;tout a fait d'accord;pas du tout d'accord;tout a fait d'accord;plutot d'accord;plutot d'accord;comportement -;comportement derangeant cyclistes;manque d'attention pietons;absence de separation;NA;non;NA;NA;null;oui;null;null;null;null;null;NA;agreable;securise;NA;femme;NA
P292;03/05/2025;11:15:00;pietons;vers corbeau;moins souvent;promenade;NA;null;oui;null;null;null;NA;pas du tout d'accord;plutot d'accord;plutot d'accord;tout a fait d'accord;plutot d'accord;plutot pas d'accord;comportement -;aggresivite cyclistes;NA;NA;NA;oui;le matin;NA;oui;oui;null;oui;oui;oui;null;NA;NA;NA;NA;femme;NA
P293;03/05/2025;11:15:00;pietons;sans reponse;toutes les semaines;promenade;NA;oui;null;null;null;null;NA;plutot d'accord;tout a fait d'accord;plutot pas d'accord;pas du tout d'accord;tout a fait d'accord;pas du tout d'accord;comportement -;comportement derangeant cyclistes;NA;NA;NA;non;NA;NA;oui;null;null;null;oui;null;null;NA;beau;NA;NA;femme;NA
P294;03/05/2025;11:25:00;pietons;vers gallia;toutes les semaines;activites/loisirs;NA;oui;oui;null;oui;null;NA;tout a fait d'accord;plutot d'accord;pas du tout d'accord;plutot pas d'accord;tout a fait d'accord;plutot pas d'accord;comportement -;absence de separation;NA;NA;NA;non;NA;NA;null;oui;null;oui;null;null;null;NA;buccolique;sportif;convivial;femme;NA
P295;03/05/2025;11:30:00;pietons;sans reponse;moins souvent;promenade;NA;null;oui;oui;null;null;NA;plutot pas d'accord;plutot d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;plutot pas d'accord;comportement -;vitesse cyclistes;comportement derangeant cyclistes;NA;NA;non;NA;NA;null;null;null;null;null;null;null;NA;verdoyant;large;petite inquietude;femme;NA
P296;03/05/2025;11:30:00;pietons;vers gallia;moins souvent;activites/loisirs;NA;null;oui;null;null;null;NA;tout a fait d'accord;plutot d'accord;pas du tout d'accord;plutot d'accord;pas du tout d'accord;plutot d'accord;comportement -;vitesse livreurs a velo;bon equilibre pietons cyclistes;NA;NA;non;NA;NA;null;oui;null;oui;null;null;null;NA;chaleureux;vacances;calme;femme;NA
